satisfaction,suggestions,timestamp,curricula,accept,expectation
,特别好,2024-09-19T03:24:51.529Z,True,给分,1.0
,,2024-09-19T03:28:32.410Z,True,给分,1.0
,,2024-09-19T03:33:42.207Z,True,给分,6.5
,,2024-09-19T03:42:41.362Z,True,教学,7.5
,,2024-09-19T04:06:01.960Z,False,给分,10.0
,选好课,2024-09-19T04:16:22.020Z,True,给分,4.5
,,2024-09-19T04:23:43.102Z,True,教学,7.0
,,2024-09-19T04:28:00.770Z,True,给分,6.0
,,2024-09-19T04:31:21.336Z,False,给分,10.0
,"可以让我了解并选到心仪的课程

",2024-09-19T04:37:34.657Z,True,教学,7.5
,,2024-09-19T04:37:43.895Z,True,给分,6.5
,,2024-09-19T04:41:47.086Z,True,教学,4.5
,,2024-09-19T04:59:19.940Z,True,给分,7.5
,,2024-09-19T05:12:08.790Z,True,给分,5.5
,,2024-09-19T05:22:37.855Z,True,给分,5.0
,给出真实评价，希望能够了解给分的容易度,2024-09-19T05:29:26.780Z,True,给分,8.0
,,2024-09-19T06:36:23.411Z,True,教学,6.0
,,2024-09-19T07:48:01.636Z,False,教学,2.5
,,2024-09-19T08:00:21.661Z,True,教学,6.5
,,2024-09-19T08:00:54.741Z,True,给分,6.5
,,2024-09-19T08:06:10.430Z,True,教学,7.0
,,2024-09-19T08:06:26.198Z,True,教学,9.5
,,2024-09-19T08:22:25.112Z,True,教学,7.5
,,2024-09-19T08:31:55.607Z,True,给分,5.5
,,2024-09-19T08:32:21.255Z,False,给分,7.5
,使选课更符合个人兴趣爱好,2024-09-19T08:35:28.525Z,True,教学,5.5
,,2024-09-19T08:46:32.278Z,True,教学,7.0
,多给一些实际建议,2024-09-19T08:55:30.226Z,True,给分,7.0
,,2024-09-19T08:58:36.479Z,False,教学,5.5
,,2024-09-19T09:04:59.981Z,True,教学,10.0
